Campaign_ID,Channel,Start_Date,Impressions,Clicks,Conversions,Cost,Revenue,Age_Group,Gender,Region,Engagement_Rate
C1686,Facebook Ads,2025-03-12 05:00:00,22452,3049,112,5496.44,14013.4,18-25,Female,West USA,41.91
C1687,Twitter Ads,2025-03-12 06:00:00,46648,1773,732,2193.67,3869.66,46-55,Female,North USA,15.84
C1688,Google Ads,2025-03-12 07:00:00,39001,4687,439,8609.05,11447.19,18-25,Male,West USA,24.16
C1689,Instagram Ads,2025-03-12 08:00:00,10516,3192,801,4485.2,18701.75,36-45,Female,North USA,24.48
C1690,Google Ads,2025-03-12 09:00:00,48327,2938,663,6970.33,6968.91,46-55,Male,East USA,30.94
C1691,Twitter Ads,2025-03-12 10:00:00,3396,1766,248,6546.09,3797.83,46-55,Male,East USA,44.21
C1692,Instagram Ads,2025-03-12 11:00:00,19546,4611,750,3232.54,18846.3,26-35,Male,East USA,8.76
C1693,Facebook Ads,2025-03-12 12:00:00,20129,2295,654,2469.52,9279.18,18-25,Female,North USA,25.28
C1694,Email Campaign,2025-03-12 13:00:00,2591,1484,134,3457.44,8403.12,55+,Male,East USA,21.27
C1695,Email Campaign,2025-03-12 14:00:00,12303,4503,574,7976.75,5424.59,46-55,Male,West USA,14.87
C1696,Facebook Ads,2025-03-12 15:00:00,31561,4054,609,5883.45,17842.55,26-35,Male,South USA,45.99
C1697,Facebook Ads,2025-03-12 16:00:00,7183,2999,619,2572.71,16927.77,26-35,Male,South USA,0.51
C1698,Google Ads,2025-03-12 17:00:00,27572,160,891,8187.57,8119.51,18-25,Female,South USA,6.19
C1699,Email Campaign,2025-03-12 18:00:00,35080,4047,616,594.86,709.2,36-45,Male,West USA,36.69
C1700,Email Campaign,2025-03-12 19:00:00,21695,2390,935,7006.87,8988.36,18-25,Female,South USA,13.25
C1701,Instagram Ads,2025-03-12 20:00:00,8314,572,197,4419.05,3699.07,55+,Male,North USA,36.19
C1702,Email Campaign,2025-03-12 21:00:00,20623,1058,897,7326.34,2940.41,36-45,Female,North USA,41.63
C1703,Google Ads,2025-03-12 22:00:00,3139,632,265,9278.24,7922.56,55+,Male,East USA,12.81
C1704,Instagram Ads,2025-03-12 23:00:00,48456,593,594,7512.84,2071.63,26-35,Female,West USA,9.68
C1705,Facebook Ads,2025-03-13 00:00:00,32290,181,996,4447.56,19153.54,55+,Male,West USA,7.35
C1706,Twitter Ads,2025-03-13 01:00:00,19088,3070,933,1552.21,1046.03,55+,Male,West USA,10.08
C1707,Instagram Ads,2025-03-13 02:00:00,40692,111,883,8073.19,8087.26,36-45,Male,West USA,13.43
C1708,Google Ads,2025-03-13 03:00:00,34130,4644,803,4634.02,3337.78,55+,Male,East USA,43.45
C1709,Google Ads,2025-03-13 04:00:00,33088,861,539,799.36,13807.35,26-35,Male,South USA,38.52
C1710,Twitter Ads,2025-03-13 05:00:00,27292,3285,685,7204.6,1668.35,55+,Female,South USA,0.19
C1711,Email Campaign,2025-03-13 06:00:00,47249,125,401,2953.93,10981.43,18-25,Female,West USA,43.72
C1712,Instagram Ads,2025-03-13 07:00:00,21670,1906,667,536.44,15484.72,46-55,Male,North USA,4.03
C1713,Google Ads,2025-03-13 08:00:00,4738,4257,477,9032.37,19006.19,26-35,Female,West USA,32.8
C1714,Twitter Ads,2025-03-13 09:00:00,3469,4424,835,4856.86,14000.7,36-45,Female,East USA,7.66
C1715,Google Ads,2025-03-13 10:00:00,23534,4802,262,2845.56,2079.89,55+,Male,South USA,3.21
C1716,Instagram Ads,2025-03-13 11:00:00,49874,3759,681,7178.05,1861.56,26-35,Male,West USA,38.01
C1717,Twitter Ads,2025-03-13 12:00:00,10017,1625,870,8864.73,14658.8,46-55,Male,North USA,23.41
C1718,Email Campaign,2025-03-13 13:00:00,3808,860,570,53.06,4385.06,26-35,Female,East USA,29.99
C1719,Instagram Ads,2025-03-13 14:00:00,48638,694,185,6894.13,9000.06,18-25,Male,North USA,21.33
C1720,Instagram Ads,2025-03-13 15:00:00,13713,1155,475,7681.77,19534.76,26-35,Female,North USA,3.45
C1721,Instagram Ads,2025-03-13 16:00:00,41329,1954,848,2138.78,16416.15,36-45,Female,South USA,37.01
C1722,Facebook Ads,2025-03-13 17:00:00,3719,3183,586,4921.76,16947.21,18-25,Female,East USA,41.04
C1723,Email Campaign,2025-03-13 18:00:00,23890,4016,997,938.39,17229.32,18-25,Male,South USA,2.17
C1724,Twitter Ads,2025-03-13 19:00:00,12700,3775,298,7480.16,12428.95,46-55,Female,East USA,18.85
C1725,Instagram Ads,2025-03-13 20:00:00,37509,2148,59,8482.19,14904.29,46-55,Female,South USA,27.91
C1726,Instagram Ads,2025-03-13 21:00:00,43534,1558,13,1126.46,7243.32,18-25,Female,West USA,30.3
C1727,Email Campaign,2025-03-13 22:00:00,37766,1319,640,8173.78,19969.08,55+,Female,North USA,28.95
C1728,Instagram Ads,2025-03-13 23:00:00,27705,4328,861,7727.12,5664.48,55+,Female,West USA,34.68
C1729,Email Campaign,2025-03-14 00:00:00,19787,4281,894,3501.79,11841.15,46-55,Male,North USA,48.34
C1730,Facebook Ads,2025-03-14 01:00:00,49845,1599,509,6918.38,5713.03,26-35,Female,West USA,19.59
C1731,Instagram Ads,2025-03-14 02:00:00,27588,1930,685,50.48,2330.21,36-45,Male,West USA,27.88
C1732,Instagram Ads,2025-03-14 03:00:00,27123,3495,232,9321.39,11394.96,18-25,Male,East USA,34.98
C1733,Twitter Ads,2025-03-14 04:00:00,34062,1303,879,5526.31,7131.64,18-25,Female,West USA,29.66
C1734,Facebook Ads,2025-03-14 05:00:00,11177,4370,677,6222.37,11706.06,55+,Female,East USA,19.4
C1735,Instagram Ads,2025-03-14 06:00:00,22727,2910,908,6663.36,11217.7,55+,Male,East USA,31.24
C1736,Facebook Ads,2025-03-14 07:00:00,31220,3192,271,5635.62,10890.91,46-55,Female,West USA,32.54
C1737,Twitter Ads,2025-03-14 08:00:00,10882,3144,694,8574.8,2553.69,55+,Female,East USA,29.29
C1738,Facebook Ads,2025-03-14 09:00:00,2136,4773,544,6116.53,8859.6,18-25,Male,North USA,10.34
C1739,Facebook Ads,2025-03-14 10:00:00,35832,3614,912,9082.21,16258.88,55+,Male,North USA,25.35
C1740,Google Ads,2025-03-14 11:00:00,32966,1898,385,5844.2,6371.36,18-25,Female,West USA,44.23
C1741,Facebook Ads,2025-03-14 12:00:00,8009,2675,70,1752.67,8932.25,18-25,Male,East USA,43.44
C1742,Instagram Ads,2025-03-14 13:00:00,13987,244,365,9139.95,9927.25,36-45,Male,North USA,37.56
C1743,Email Campaign,2025-03-14 14:00:00,38311,4957,842,6832.19,17268.35,26-35,Female,South USA,34.89
C1744,Instagram Ads,2025-03-14 15:00:00,32575,4026,655,7007.43,13146.44,46-55,Female,West USA,7.75
C1745,Twitter Ads,2025-03-14 16:00:00,2007,1477,33,9855.54,2094.03,55+,Male,North USA,23.03
C1746,Twitter Ads,2025-03-14 17:00:00,6445,3246,302,798.21,17316.9,26-35,Female,South USA,5.64
C1747,Instagram Ads,2025-03-14 18:00:00,11706,1925,566,4314.5,16658.11,26-35,Female,East USA,40.88
C1748,Facebook Ads,2025-03-14 19:00:00,48517,893,700,2429.0,15097.56,46-55,Female,East USA,14.62
C1749,Facebook Ads,2025-03-14 20:00:00,45486,1701,365,6322.74,9374.55,26-35,Male,North USA,38.37
C1750,Google Ads,2025-03-14 21:00:00,30257,4514,993,8077.78,15175.15,55+,Female,South USA,40.75
C1751,Google Ads,2025-03-14 22:00:00,22736,1210,879,9664.79,9626.97,18-25,Male,South USA,44.64
C1752,Instagram Ads,2025-03-14 23:00:00,43207,4153,950,4573.23,14758.81,55+,Female,West USA,37.72
C1753,Email Campaign,2025-03-15 00:00:00,14281,4893,584,7872.87,17614.19,55+,Female,South USA,28.28
C1754,Google Ads,2025-03-15 01:00:00,2435,4037,38,9174.66,17821.78,18-25,Female,South USA,29.95
C1755,Facebook Ads,2025-03-15 02:00:00,34339,4063,366,6849.09,9146.11,26-35,Male,North USA,16.1
C1756,Twitter Ads,2025-03-15 03:00:00,36150,882,374,2465.19,17200.92,36-45,Male,North USA,8.93
C1757,Google Ads,2025-03-15 04:00:00,26821,1216,617,6098.15,2119.0,36-45,Female,West USA,6.62
C1758,Google Ads,2025-03-15 05:00:00,27660,1850,418,9701.02,2126.21,18-25,Female,South USA,9.18
C1759,Instagram Ads,2025-03-15 06:00:00,6084,2676,275,9876.16,11010.51,18-25,Female,West USA,46.7
C1760,Instagram Ads,2025-03-15 07:00:00,17661,4127,300,6441.48,13071.71,55+,Male,West USA,8.31
C1761,Instagram Ads,2025-03-15 08:00:00,14507,3436,576,8875.53,3144.58,18-25,Female,North USA,36.21
C1762,Instagram Ads,2025-03-15 09:00:00,8059,4487,162,2043.48,9496.38,55+,Male,North USA,9.31
C1763,Instagram Ads,2025-03-15 10:00:00,19271,1587,228,2498.48,1977.82,18-25,Male,West USA,48.77
C1764,Facebook Ads,2025-03-15 11:00:00,46539,3975,182,9531.23,12081.78,36-45,Male,South USA,18.39
C1765,Google Ads,2025-03-15 12:00:00,8491,3731,617,1395.59,17116.37,55+,Male,South USA,20.67
C1766,Email Campaign,2025-03-15 13:00:00,48295,4292,644,1951.51,14779.02,55+,Male,South USA,20.29
C1767,Google Ads,2025-03-15 14:00:00,15859,4058,21,4234.46,7628.0,36-45,Male,North USA,40.84
C1768,Twitter Ads,2025-03-15 15:00:00,9073,3497,525,5916.36,19876.5,18-25,Male,West USA,10.99
C1769,Google Ads,2025-03-15 16:00:00,10077,173,371,6057.98,13292.41,46-55,Male,West USA,41.57
C1770,Google Ads,2025-03-15 17:00:00,21953,1459,867,2955.16,16323.44,46-55,Male,West USA,32.89
C1771,Google Ads,2025-03-15 18:00:00,12383,1191,588,9210.11,13426.98,26-35,Male,South USA,11.09
C1772,Instagram Ads,2025-03-15 19:00:00,3353,4953,666,9155.24,19789.38,36-45,Female,South USA,3.36
C1773,Google Ads,2025-03-15 20:00:00,24821,2041,978,3951.08,16445.06,55+,Male,South USA,38.77
C1774,Google Ads,2025-03-15 21:00:00,38567,3248,486,4371.2,10436.52,18-25,Female,East USA,11.03
C1775,Twitter Ads,2025-03-15 22:00:00,25860,4403,586,7039.85,7400.9,46-55,Male,North USA,44.46
C1776,Instagram Ads,2025-03-15 23:00:00,22195,1344,91,6646.81,13674.88,26-35,Female,East USA,6.58
C1777,Google Ads,2025-03-16 00:00:00,12939,1385,626,3853.86,11845.41,46-55,Female,East USA,30.86
C1778,Facebook Ads,2025-03-16 01:00:00,26338,4605,702,4171.73,12624.08,46-55,Female,North USA,34.64
C1779,Instagram Ads,2025-03-16 02:00:00,22730,3136,349,3512.99,6925.93,36-45,Male,West USA,32.92
C1780,Google Ads,2025-03-16 03:00:00,22427,870,450,2392.08,8631.7,46-55,Female,North USA,15.87
C1781,Twitter Ads,2025-03-16 04:00:00,36196,1943,626,4608.48,11206.12,55+,Male,South USA,43.79
C1782,Twitter Ads,2025-03-16 05:00:00,28083,173,235,6880.02,16801.74,18-25,Male,East USA,38.51
C1783,Twitter Ads,2025-03-16 06:00:00,22510,1760,380,7432.57,15281.89,26-35,Male,North USA,25.56
C1784,Twitter Ads,2025-03-16 07:00:00,45064,4449,37,7799.79,2461.25,18-25,Male,South USA,30.2
C1785,Google Ads,2025-03-16 08:00:00,8813,919,25,3778.58,4986.53,55+,Female,West USA,28.36
C1786,Google Ads,2025-03-16 09:00:00,32598,3918,286,7658.13,630.49,26-35,Female,West USA,47.34
C1787,Instagram Ads,2025-03-16 10:00:00,48182,431,342,114.84,258.42,18-25,Male,West USA,44.83
C1788,Google Ads,2025-03-16 11:00:00,28570,1521,492,4796.65,4565.07,18-25,Female,West USA,11.85
C1789,Email Campaign,2025-03-16 12:00:00,28082,3755,819,7949.35,16006.49,36-45,Male,West USA,13.21
C1790,Google Ads,2025-03-16 13:00:00,30241,1791,575,6318.94,18104.48,55+,Male,South USA,49.07
C1791,Email Campaign,2025-03-16 14:00:00,31678,4650,297,4766.93,7896.19,18-25,Female,East USA,11.9
C1792,Google Ads,2025-03-16 15:00:00,45569,4508,123,6464.19,11307.65,26-35,Male,East USA,47.68
C1793,Email Campaign,2025-03-16 16:00:00,12745,327,47,9074.11,14150.45,18-25,Female,North USA,32.52
C1794,Twitter Ads,2025-03-16 17:00:00,27029,2981,463,5685.5,19063.44,46-55,Female,North USA,2.6
C1795,Instagram Ads,2025-03-16 18:00:00,14025,2965,891,8007.87,18267.35,26-35,Male,West USA,16.85
C1796,Facebook Ads,2025-03-16 19:00:00,37124,2675,751,9808.39,1238.13,55+,Male,West USA,23.86
C1797,Instagram Ads,2025-03-16 20:00:00,15288,4622,175,7070.4,5038.5,46-55,Male,East USA,41.67
C1798,Email Campaign,2025-03-16 21:00:00,24650,564,703,5754.59,1077.98,36-45,Female,West USA,16.5
C1799,Google Ads,2025-03-16 22:00:00,7540,377,965,422.99,12369.19,36-45,Female,North USA,15.6
C1800,Instagram Ads,2025-03-16 23:00:00,33232,4214,214,3776.06,14238.82,55+,Female,East USA,46.02
C1801,Email Campaign,2025-03-17 00:00:00,17422,165,887,5676.16,6234.84,46-55,Male,West USA,4.04
C1802,Instagram Ads,2025-03-17 01:00:00,4342,4362,254,7982.21,17091.65,18-25,Male,North USA,27.62
C1803,Facebook Ads,2025-03-17 02:00:00,42846,502,880,4409.14,9110.97,36-45,Female,North USA,25.26
C1804,Email Campaign,2025-03-17 03:00:00,36612,4083,342,9602.58,19967.79,46-55,Male,North USA,2.96
C1805,Instagram Ads,2025-03-17 04:00:00,11396,4604,952,2754.35,107.95,36-45,Male,South USA,4.48
C1806,Facebook Ads,2025-03-17 05:00:00,18482,3578,405,7458.44,2278.85,55+,Male,West USA,19.16
C1807,Instagram Ads,2025-03-17 06:00:00,24411,3544,830,4219.36,6105.69,18-25,Male,North USA,6.79
C1808,Facebook Ads,2025-03-17 07:00:00,47766,4792,516,4885.59,607.6,55+,Male,North USA,23.96
C1809,Email Campaign,2025-03-17 08:00:00,14261,4519,938,8034.9,15668.56,26-35,Female,West USA,30.48
C1810,Twitter Ads,2025-03-17 09:00:00,4093,3139,933,2997.34,1150.16,18-25,Female,North USA,34.6
C1811,Email Campaign,2025-03-17 10:00:00,12722,1537,130,1013.28,15004.69,18-25,Male,East USA,27.37
C1812,Twitter Ads,2025-03-17 11:00:00,23042,528,268,5226.54,1146.11,18-25,Female,South USA,19.05
C1813,Twitter Ads,2025-03-17 12:00:00,45413,2782,731,5311.51,5129.27,18-25,Male,South USA,6.57
C1814,Email Campaign,2025-03-17 13:00:00,48851,2877,419,7981.82,16841.41,18-25,Female,South USA,12.45
C1815,Facebook Ads,2025-03-17 14:00:00,29087,3478,319,9684.78,19026.8,46-55,Female,North USA,21.03
C1816,Twitter Ads,2025-03-17 15:00:00,33347,492,817,600.24,8349.07,18-25,Male,East USA,46.21
C1817,Google Ads,2025-03-17 16:00:00,34756,4641,715,5937.31,19401.79,26-35,Male,South USA,10.21
C1818,Instagram Ads,2025-03-17 17:00:00,40214,441,77,6828.72,12574.93,36-45,Female,East USA,20.73
C1819,Twitter Ads,2025-03-17 18:00:00,17335,232,123,9858.72,8375.12,36-45,Male,North USA,36.64
C1820,Facebook Ads,2025-03-17 19:00:00,29602,364,229,9428.77,16075.75,26-35,Male,East USA,35.29
C1821,Email Campaign,2025-03-17 20:00:00,49901,4288,229,7138.89,5977.04,46-55,Female,West USA,48.28
C1822,Email Campaign,2025-03-17 21:00:00,35450,1785,482,5241.8,5389.35,55+,Female,South USA,9.63
C1823,Instagram Ads,2025-03-17 22:00:00,33196,1534,739,1657.16,13165.3,36-45,Male,North USA,0.92
C1824,Twitter Ads,2025-03-17 23:00:00,6626,1760,758,3872.56,7870.7,36-45,Male,East USA,16.18
C1825,Twitter Ads,2025-03-18 00:00:00,8424,3917,952,5871.97,2804.77,26-35,Female,South USA,7.57
C1826,Facebook Ads,2025-03-18 01:00:00,13857,2454,395,7265.74,1432.59,46-55,Female,South USA,27.47
C1827,Twitter Ads,2025-03-18 02:00:00,45923,365,307,6372.23,15778.07,36-45,Female,West USA,44.95
C1828,Facebook Ads,2025-03-18 03:00:00,20982,4841,939,7155.52,13550.62,18-25,Male,North USA,34.44
C1829,Twitter Ads,2025-03-18 04:00:00,12425,1236,615,4320.07,8294.78,26-35,Female,South USA,6.88
C1830,Twitter Ads,2025-03-18 05:00:00,2980,4649,262,7289.89,17934.93,46-55,Female,West USA,5.89
C1831,Google Ads,2025-03-18 06:00:00,49290,1490,414,1480.23,8276.05,55+,Female,West USA,45.58
C1832,Email Campaign,2025-03-18 07:00:00,27431,1212,501,1667.73,14234.88,26-35,Female,North USA,24.43
C1833,Twitter Ads,2025-03-18 08:00:00,20440,2334,366,1670.18,18191.39,55+,Male,West USA,46.19
C1834,Twitter Ads,2025-03-18 09:00:00,42752,2966,437,8914.11,16830.24,26-35,Female,East USA,36.84
C1835,Twitter Ads,2025-03-18 10:00:00,18175,3168,224,806.54,10270.99,55+,Male,West USA,49.67
C1836,Twitter Ads,2025-03-18 11:00:00,49651,2279,389,8025.01,13644.66,36-45,Female,East USA,43.57
C1837,Facebook Ads,2025-03-18 12:00:00,27385,734,779,2374.03,8331.95,36-45,Male,South USA,20.77
C1838,Email Campaign,2025-03-18 13:00:00,39158,3731,868,4710.88,12979.22,46-55,Female,East USA,37.94
C1839,Facebook Ads,2025-03-18 14:00:00,24019,1499,761,9163.77,5225.29,46-55,Male,East USA,23.61
C1840,Twitter Ads,2025-03-18 15:00:00,19639,4886,836,5880.08,8751.37,26-35,Female,East USA,11.73
C1841,Google Ads,2025-03-18 16:00:00,20994,2839,223,2140.67,4269.96,36-45,Male,East USA,12.13
C1842,Twitter Ads,2025-03-18 17:00:00,35375,3270,107,2876.7,859.88,18-25,Female,East USA,19.93
C1843,Email Campaign,2025-03-18 18:00:00,22563,1965,537,9208.44,11811.94,26-35,Female,East USA,5.66
C1844,Email Campaign,2025-03-18 19:00:00,40341,2055,925,4300.08,17302.14,46-55,Female,North USA,8.97
C1845,Twitter Ads,2025-03-18 20:00:00,6776,4777,675,5890.51,609.01,55+,Male,West USA,25.08
C1846,Twitter Ads,2025-03-18 21:00:00,37444,2318,537,4626.33,4000.99,18-25,Male,East USA,47.7
C1847,Email Campaign,2025-03-18 22:00:00,4380,1489,719,3815.46,9257.68,26-35,Male,North USA,28.93
C1848,Facebook Ads,2025-03-18 23:00:00,9711,4979,629,2271.63,13351.35,36-45,Female,West USA,20.48
C1849,Facebook Ads,2025-03-19 00:00:00,9782,3230,544,6877.61,3507.46,18-25,Male,West USA,12.21
C1850,Facebook Ads,2025-03-19 01:00:00,18434,4376,563,7196.51,1228.23,36-45,Female,East USA,9.88
C1851,Email Campaign,2025-03-19 02:00:00,47765,4214,558,2785.11,10429.07,26-35,Male,North USA,32.95
C1852,Google Ads,2025-03-19 03:00:00,21017,1349,337,7900.66,16392.32,55+,Female,South USA,42.43
C1853,Facebook Ads,2025-03-19 04:00:00,31707,3266,911,8552.63,801.17,26-35,Male,East USA,20.0
C1854,Instagram Ads,2025-03-19 05:00:00,40110,1345,174,9210.72,7052.45,36-45,Male,West USA,27.58
C1855,Instagram Ads,2025-03-19 06:00:00,18343,153,125,1654.06,13303.94,55+,Female,South USA,35.37
C1856,Email Campaign,2025-03-19 07:00:00,39827,3010,159,3074.04,2701.77,18-25,Female,North USA,3.01
C1857,Instagram Ads,2025-03-19 08:00:00,42652,2496,527,8610.52,4795.34,55+,Female,North USA,17.61
C1858,Facebook Ads,2025-03-19 09:00:00,6655,542,41,2025.48,10756.3,36-45,Female,North USA,36.51
C1859,Twitter Ads,2025-03-19 10:00:00,45859,4775,666,84.51,19069.31,26-35,Male,North USA,34.26
C1860,Twitter Ads,2025-03-19 11:00:00,16251,3711,815,8714.73,5818.12,55+,Female,West USA,2.76
C1861,Twitter Ads,2025-03-19 12:00:00,1526,4477,922,3298.17,9801.8,55+,Female,West USA,11.97
C1862,Email Campaign,2025-03-19 13:00:00,4224,2507,302,4174.25,8058.62,18-25,Female,East USA,34.03
C1863,Facebook Ads,2025-03-19 14:00:00,48837,922,928,4491.02,17958.19,55+,Female,South USA,13.64
C1864,Instagram Ads,2025-03-19 15:00:00,12536,3802,698,8490.33,1530.61,26-35,Male,East USA,40.74
C1865,Facebook Ads,2025-03-19 16:00:00,29541,3039,966,3412.03,11366.34,18-25,Female,North USA,1.57
C1866,Facebook Ads,2025-03-19 17:00:00,14547,4836,186,8928.18,16937.78,46-55,Male,North USA,9.6
C1867,Google Ads,2025-03-19 18:00:00,35531,1131,70,6188.54,19763.54,26-35,Male,West USA,14.14
C1868,Google Ads,2025-03-19 19:00:00,9712,2116,598,5296.5,14004.64,46-55,Male,South USA,46.27
C1869,Google Ads,2025-03-19 20:00:00,39565,662,425,3289.86,7660.72,18-25,Male,North USA,39.84
C1870,Google Ads,2025-03-19 21:00:00,10208,2638,392,2474.93,8295.3,55+,Male,West USA,44.22
C1871,Instagram Ads,2025-03-19 22:00:00,6109,440,607,6259.38,7098.48,36-45,Male,West USA,22.08
C1872,Twitter Ads,2025-03-19 23:00:00,36201,4667,712,4496.6,12111.9,55+,Female,West USA,41.15
C1873,Google Ads,2025-03-20 00:00:00,17967,3875,16,9109.63,14814.17,26-35,Female,North USA,42.69
C1874,Instagram Ads,2025-03-20 01:00:00,30759,2396,927,4941.81,16407.4,26-35,Male,South USA,20.06
C1875,Facebook Ads,2025-03-20 02:00:00,21172,334,94,5142.36,8390.2,55+,Male,West USA,49.72
C1876,Instagram Ads,2025-03-20 03:00:00,37935,1216,783,4196.4,14362.5,36-45,Male,North USA,42.58
C1877,Instagram Ads,2025-03-20 04:00:00,27589,2008,966,7903.17,18332.83,26-35,Male,East USA,48.71
C1878,Facebook Ads,2025-03-20 05:00:00,31015,1517,407,4277.15,18424.41,18-25,Female,East USA,43.34
C1879,Facebook Ads,2025-03-20 06:00:00,30009,1391,921,2729.95,14110.18,18-25,Male,South USA,38.83
C1880,Google Ads,2025-03-20 07:00:00,18773,3588,780,8627.21,12774.35,46-55,Male,South USA,47.2
C1881,Email Campaign,2025-03-20 08:00:00,42125,4827,402,5988.44,10677.37,46-55,Male,East USA,21.05
C1882,Email Campaign,2025-03-20 09:00:00,27143,3754,56,5935.53,3745.63,55+,Female,East USA,39.19
C1883,Twitter Ads,2025-03-20 10:00:00,7154,628,350,6127.68,2560.23,46-55,Female,West USA,10.72
C1884,Instagram Ads,2025-03-20 11:00:00,22804,3424,507,7202.46,9765.65,18-25,Female,South USA,36.67
C1885,Google Ads,2025-03-20 12:00:00,42688,2080,615,3165.03,3272.94,55+,Female,South USA,39.29
C1886,Facebook Ads,2025-03-20 13:00:00,21581,3039,487,386.75,11582.3,46-55,Male,South USA,35.85
C1887,Twitter Ads,2025-03-20 14:00:00,31087,1429,435,8115.4,12949.48,55+,Female,North USA,42.51
C1888,Google Ads,2025-03-20 15:00:00,33981,1333,435,1332.61,10559.75,26-35,Female,East USA,20.73
C1889,Instagram Ads,2025-03-20 16:00:00,4762,1853,745,7232.11,824.89,55+,Male,South USA,27.28
C1890,Google Ads,2025-03-20 17:00:00,47167,2900,800,869.04,1248.79,55+,Female,West USA,0.63
C1891,Facebook Ads,2025-03-20 18:00:00,10768,3033,524,3784.31,2355.49,26-35,Female,East USA,7.39
C1892,Facebook Ads,2025-03-20 19:00:00,44408,2859,138,677.11,3157.55,55+,Male,North USA,32.25
C1893,Instagram Ads,2025-03-20 20:00:00,40499,2875,844,5246.03,19798.66,55+,Female,South USA,28.16
C1894,Instagram Ads,2025-03-20 21:00:00,39559,3587,258,6548.7,6955.45,55+,Female,West USA,9.95
C1895,Email Campaign,2025-03-20 22:00:00,49590,3950,750,1755.76,5910.27,36-45,Female,South USA,12.25
C1896,Email Campaign,2025-03-20 23:00:00,9783,2627,848,3747.69,1140.11,18-25,Female,East USA,17.27
C1897,Email Campaign,2025-03-21 00:00:00,47389,990,140,9305.88,12742.88,55+,Male,North USA,35.85
C1898,Email Campaign,2025-03-21 01:00:00,30781,2165,749,4451.77,13078.6,18-25,Female,South USA,30.52
C1899,Instagram Ads,2025-03-21 02:00:00,31811,1288,698,8035.31,3591.43,26-35,Female,West USA,3.57
C1900,Google Ads,2025-03-21 03:00:00,49787,4397,332,9275.49,18392.91,36-45,Female,East USA,38.02
C1901,Google Ads,2025-03-21 04:00:00,36488,840,832,9744.74,16029.82,26-35,Female,East USA,13.21
C1902,Instagram Ads,2025-03-21 05:00:00,9905,1469,909,8988.3,4683.35,55+,Female,West USA,33.62
C1903,Twitter Ads,2025-03-21 06:00:00,10127,1489,552,3208.18,9768.41,46-55,Female,West USA,6.26
C1904,Facebook Ads,2025-03-21 07:00:00,23431,2100,75,9627.6,9221.98,55+,Male,North USA,49.9
C1905,Email Campaign,2025-03-21 08:00:00,7368,1571,727,8133.33,7035.56,18-25,Female,North USA,4.11
C1906,Instagram Ads,2025-03-21 09:00:00,28424,1636,110,8379.9,16370.93,36-45,Male,North USA,37.11
C1907,Facebook Ads,2025-03-21 10:00:00,47824,418,841,200.97,2274.36,18-25,Male,East USA,27.11
